t,MV,PV,DV
1.322000000000000000e+03,6.624182260135265210e+01,6.440399999999999636e+01,6.163300000000000267e+01
1.323000000000000000e+03,6.631622470768853361e+01,6.430800000000000693e+01,6.118200000000000216e+01
1.324000000000000000e+03,6.623984766983423356e+01,6.408199999999999363e+01,6.118200000000000216e+01
1.325000000000000000e+03,6.622601136249915044e+01,6.440399999999999636e+01,6.163300000000000267e+01
1.326000000000000000e+03,6.636654168518376196e+01,6.437199999999999989e+01,6.118200000000000216e+01
1.327000000000000000e+03,6.628168304432669800e+01,6.437199999999999989e+01,6.156799999999999784e+01
1.328000000000000000e+03,6.623693619016323453e+01,6.440399999999999636e+01,6.156799999999999784e+01
1.329000000000000000e+03,6.632254529518078812e+01,6.440399999999999636e+01,6.143900000000000006e+01
1.330000000000000000e+03,6.621365801337414325e+01,6.440399999999999636e+01,6.131099999999999994e+01
1.331000000000000000e+03,6.636483044907028273e+01,6.437199999999999989e+01,6.156799999999999784e+01
1.332000000000000000e+03,6.636810928711369684e+01,6.437199999999999989e+01,6.143900000000000006e+01
1.333000000000000000e+03,6.621691836101709328e+01,6.440399999999999636e+01,6.156799999999999784e+01
1.334000000000000000e+03,6.636807139213659923e+01,6.411400000000000432e+01,6.150399999999999778e+01
1.335000000000000000e+03,6.623917669565778965e+01,6.417900000000000205e+01,6.140699999999999648e+01
1.336000000000000000e+03,6.623688674105643770e+01,6.414600000000000080e+01,6.124600000000000222e+01
1.337000000000000000e+03,6.627884037720964727e+01,6.411400000000000432e+01,6.085900000000000176e+01
1.338000000000000000e+03,6.632236180843298712e+01,6.408199999999999363e+01,6.098799999999999955e+01
1.339000000000000000e+03,6.623591922225392636e+01,6.411400000000000432e+01,6.085900000000000176e+01
1.340000000000000000e+03,6.627795831500924351e+01,6.411400000000000432e+01,6.124600000000000222e+01
1.341000000000000000e+03,6.623357414011297806e+01,6.411400000000000432e+01,6.085900000000000176e+01
1.342000000000000000e+03,6.625345868459784526e+01,6.408199999999999363e+01,6.124600000000000222e+01
1.343000000000000000e+03,6.628562245793341390e+01,6.414600000000000080e+01,6.085900000000000176e+01
1.344000000000000000e+03,6.634112334387367582e+01,6.430800000000000693e+01,6.085900000000000176e+01
1.345000000000000000e+03,6.647629899880544713e+01,6.424299999999999500e+01,6.105299999999999727e+01
1.346000000000000000e+03,6.644026717561310136e+01,6.424299999999999500e+01,6.124600000000000222e+01
1.347000000000000000e+03,6.649054720297203858e+01,6.411400000000000432e+01,6.124600000000000222e+01
1.348000000000000000e+03,6.636586447837706260e+01,6.408199999999999363e+01,6.072999999999999687e+01
1.349000000000000000e+03,6.650049490400726881e+01,6.408199999999999363e+01,6.072999999999999687e+01
1.350000000000000000e+03,6.637559918320842201e+01,6.408199999999999363e+01,6.092399999999999949e+01
1.351000000000000000e+03,6.651002141055374750e+01,6.395300000000000296e+01,6.079500000000000171e+01
1.352000000000000000e+03,6.651741876573660761e+01,6.379200000000000159e+01,6.092399999999999949e+01
1.353000000000000000e+03,6.645822818398161758e+01,6.375999999999999801e+01,6.024699999999999989e+01
1.354000000000000000e+03,6.639645717506734002e+01,6.375999999999999801e+01,6.063400000000000034e+01
1.355000000000000000e+03,6.639792795265034897e+01,6.375999999999999801e+01,6.047299999999999898e+01
1.356000000000000000e+03,6.657604067903582745e+01,6.359899999999999665e+01,6.021500000000000341e+01
1.357000000000000000e+03,6.658480774487038900e+01,6.366299999999999670e+01,6.060199999999999676e+01
1.358000000000000000e+03,6.652695110820980062e+01,6.369500000000000028e+01,6.060199999999999676e+01
1.359000000000000000e+03,6.657672176661627361e+01,6.375999999999999801e+01,6.037599999999999767e+01
1.360000000000000000e+03,6.653987000458677414e+01,6.366299999999999670e+01,6.040800000000000125e+01
1.361000000000000000e+03,6.677696438160293724e+01,6.356600000000000250e+01,6.037599999999999767e+01
1.362000000000000000e+03,6.665928532990584188e+01,6.343800000000000239e+01,5.989300000000000068e+01
1.363000000000000000e+03,6.672336356780991196e+01,6.346999999999999886e+01,6.027900000000000347e+01
1.364000000000000000e+03,6.682272909580409248e+01,6.353399999999999892e+01,6.027900000000000347e+01
1.365000000000000000e+03,6.670467087075644486e+01,6.350200000000000244e+01,6.027900000000000347e+01
1.366000000000000000e+03,6.671325656122350267e+01,6.343800000000000239e+01,6.024699999999999989e+01
1.367000000000000000e+03,6.679901381538230964e+01,6.343800000000000239e+01,5.982800000000000296e+01
1.368000000000000000e+03,6.679945419619525637e+01,6.343800000000000239e+01,5.998899999999999721e+01
1.369000000000000000e+03,6.682107589559039695e+01,6.343800000000000239e+01,5.995700000000000074e+01
1.370000000000000000e+03,6.699730330035173154e+01,6.343800000000000239e+01,6.021500000000000341e+01
1.371000000000000000e+03,6.688261671487798310e+01,6.343800000000000239e+01,5.992499999999999716e+01
1.372000000000000000e+03,6.689416664652652855e+01,6.343800000000000239e+01,5.998899999999999721e+01
1.373000000000000000e+03,6.690543515376742789e+01,6.343800000000000239e+01,5.992499999999999716e+01
1.374000000000000000e+03,6.692738460252770949e+01,6.343800000000000239e+01,5.995700000000000074e+01
1.375000000000000000e+03,6.708201717363324690e+01,6.343800000000000239e+01,5.982800000000000296e+01
1.376000000000000000e+03,6.704375958429857008e+01,6.343800000000000239e+01,5.989300000000000068e+01
1.377000000000000000e+03,6.706887280990014233e+01,6.343800000000000239e+01,5.995700000000000074e+01
1.378000000000000000e+03,6.699480432732261193e+01,6.343800000000000239e+01,5.957000000000000028e+01
1.379000000000000000e+03,6.710433254877563058e+01,6.343800000000000239e+01,5.995700000000000074e+01
1.380000000000000000e+03,6.709653303255440449e+01,6.343800000000000239e+01,5.995700000000000074e+01
1.381000000000000000e+03,6.713129641449444307e+01,6.343800000000000239e+01,5.969899999999999807e+01
1.382000000000000000e+03,6.713378315469635993e+01,6.343800000000000239e+01,5.998899999999999721e+01
1.383000000000000000e+03,6.719060163338107827e+01,6.343800000000000239e+01,6.002100000000000080e+01
1.384000000000000000e+03,6.718251939914156878e+01,6.343800000000000239e+01,6.008599999999999852e+01
1.385000000000000000e+03,6.717350130653439066e+01,6.359899999999999665e+01,6.018299999999999983e+01
1.386000000000000000e+03,6.731765897748013572e+01,6.369500000000000028e+01,6.018299999999999983e+01
1.387000000000000000e+03,6.720203368589977799e+01,6.363100000000000023e+01,6.011800000000000210e+01
1.388000000000000000e+03,6.721297909147607186e+01,6.353399999999999892e+01,5.992499999999999716e+01
1.389000000000000000e+03,6.731198042820084027e+01,6.353399999999999892e+01,5.973100000000000165e+01
1.390000000000000000e+03,6.722676333614624866e+01,6.372800000000000153e+01,6.008599999999999852e+01
1.391000000000000000e+03,6.722539950085938187e+01,6.375999999999999801e+01,5.976400000000000290e+01
1.392000000000000000e+03,6.721204005156918981e+01,6.375999999999999801e+01,6.008599999999999852e+01
1.393000000000000000e+03,6.718657535861505892e+01,6.375999999999999801e+01,6.027900000000000347e+01
1.394000000000000000e+03,6.719274458631581126e+01,6.375999999999999801e+01,6.024699999999999989e+01
1.395000000000000000e+03,6.722101043019065969e+01,6.375999999999999801e+01,5.979599999999999937e+01
1.396000000000000000e+03,6.729386996025345979e+01,6.375999999999999801e+01,6.027900000000000347e+01
1.397000000000000000e+03,6.736964258167142816e+01,6.375999999999999801e+01,6.027900000000000347e+01
1.398000000000000000e+03,6.725997484552483741e+01,6.379200000000000159e+01,6.027900000000000347e+01
1.399000000000000000e+03,6.737674118678179980e+01,6.375999999999999801e+01,5.989300000000000068e+01
1.400000000000000000e+03,5.727743244268956602e+01,6.375999999999999801e+01,6.034400000000000119e+01
1.401000000000000000e+03,5.721743198268856645e+01,6.375999999999999801e+01,6.014999999999999858e+01
1.402000000000000000e+03,5.723156316247705888e+01,6.392099999999999937e+01,6.034400000000000119e+01
1.403000000000000000e+03,5.738951725613356558e+01,6.388900000000000290e+01,6.005400000000000205e+01
1.404000000000000000e+03,5.723401746427413173e+01,6.398499999999999943e+01,5.992499999999999716e+01
1.405000000000000000e+03,5.723676141007130980e+01,6.404999999999999716e+01,6.050500000000000256e+01
1.406000000000000000e+03,5.723943118043440847e+01,6.388900000000000290e+01,6.021500000000000341e+01
1.407000000000000000e+03,5.737418277077586026e+01,6.395300000000000296e+01,6.056900000000000261e+01
1.408000000000000000e+03,5.722778928185149994e+01,6.398499999999999943e+01,6.043999999999999773e+01
1.409000000000000000e+03,5.729560412218127396e+01,6.404999999999999716e+01,6.021500000000000341e+01
1.410000000000000000e+03,5.723329743698162986e+01,6.408199999999999363e+01,6.047299999999999898e+01
1.411000000000000000e+03,5.733382961846606207e+01,6.404999999999999716e+01,6.060199999999999676e+01
1.412000000000000000e+03,5.738332639485314246e+01,6.408199999999999363e+01,6.060199999999999676e+01
1.413000000000000000e+03,5.719177788743760260e+01,6.404999999999999716e+01,6.063400000000000034e+01
1.414000000000000000e+03,5.728966077051777006e+01,6.408199999999999363e+01,6.066599999999999682e+01
1.415000000000000000e+03,5.717121054768697519e+01,6.408199999999999363e+01,6.060199999999999676e+01
1.416000000000000000e+03,5.721301585180650306e+01,6.408199999999999363e+01,6.024699999999999989e+01
1.417000000000000000e+03,5.728957575999248064e+01,6.408199999999999363e+01,6.069800000000000040e+01
1.418000000000000000e+03,5.720397641177085291e+01,6.408199999999999363e+01,6.040800000000000125e+01
1.419000000000000000e+03,5.715879954416229936e+01,6.408199999999999363e+01,6.072999999999999687e+01
1.420000000000000000e+03,5.715597342132309677e+01,6.408199999999999363e+01,6.079500000000000171e+01
1.421000000000000000e+03,5.714225656852418922e+01,6.408199999999999363e+01,6.024699999999999989e+01
1.422000000000000000e+03,5.712814831787000713e+01,6.411400000000000432e+01,6.056900000000000261e+01
1.423000000000000000e+03,5.714652603756054816e+01,6.408199999999999363e+01,6.085900000000000176e+01
1.424000000000000000e+03,5.726552621755877226e+01,6.408199999999999363e+01,6.050500000000000256e+01
1.425000000000000000e+03,5.711368312915745094e+01,6.408199999999999363e+01,6.076299999999999812e+01
1.426000000000000000e+03,5.720905293392873858e+01,6.408199999999999363e+01,6.053699999999999903e+01
1.427000000000000000e+03,5.709910952656728256e+01,6.408199999999999363e+01,6.092399999999999949e+01
1.428000000000000000e+03,5.707256392809301104e+01,6.408199999999999363e+01,6.053699999999999903e+01
1.429000000000000000e+03,5.725506886395779560e+01,6.408199999999999363e+01,6.092399999999999949e+01
1.430000000000000000e+03,5.714762817061412647e+01,6.408199999999999363e+01,6.092399999999999949e+01
1.431000000000000000e+03,5.704648978253308655e+01,6.408199999999999363e+01,6.092399999999999949e+01
1.432000000000000000e+03,5.716175527461523131e+01,6.408199999999999363e+01,6.079500000000000171e+01
1.433000000000000000e+03,5.707266888365124657e+01,6.404999999999999716e+01,6.092399999999999949e+01
1.434000000000000000e+03,5.714563513001278494e+01,6.395300000000000296e+01,6.066599999999999682e+01
1.435000000000000000e+03,5.701204920738267390e+01,6.408199999999999363e+01,6.092399999999999949e+01
1.436000000000000000e+03,5.713797737240479080e+01,6.398499999999999943e+01,6.092399999999999949e+01
1.437000000000000000e+03,5.700457573069797945e+01,6.392099999999999937e+01,6.056900000000000261e+01
1.438000000000000000e+03,5.699818729865354072e+01,6.392099999999999937e+01,6.098799999999999955e+01
1.439000000000000000e+03,5.699195585586073065e+01,6.392099999999999937e+01,6.053699999999999903e+01
1.440000000000000000e+03,5.703004325464360846e+01,6.382399999999999807e+01,6.098799999999999955e+01
1.441000000000000000e+03,5.698178337866913523e+01,6.382399999999999807e+01,6.095600000000000307e+01
1.442000000000000000e+03,5.706428604017150263e+01,6.375999999999999801e+01,6.079500000000000171e+01
1.443000000000000000e+03,5.697393858386009668e+01,6.375999999999999801e+01,6.053699999999999903e+01
1.444000000000000000e+03,5.696830216294084437e+01,6.375999999999999801e+01,6.098799999999999955e+01
1.445000000000000000e+03,5.708434592195336421e+01,6.375999999999999801e+01,6.092399999999999949e+01
1.446000000000000000e+03,5.694057984580624776e+01,6.375999999999999801e+01,6.095600000000000307e+01
1.447000000000000000e+03,5.708872294719646590e+01,6.375999999999999801e+01,6.053699999999999903e+01
1.448000000000000000e+03,5.693461753968869488e+01,6.375999999999999801e+01,6.053699999999999903e+01
1.449000000000000000e+03,5.693945452119345418e+01,6.375999999999999801e+01,6.105299999999999727e+01
1.450000000000000000e+03,5.698906428722555972e+01,6.372800000000000153e+01,6.102100000000000080e+01
1.451000000000000000e+03,5.707431007009557078e+01,6.372800000000000153e+01,6.105299999999999727e+01
1.452000000000000000e+03,5.692056112128374679e+01,6.366299999999999670e+01,6.066599999999999682e+01
1.453000000000000000e+03,5.693670199026387024e+01,6.366299999999999670e+01,6.108500000000000085e+01
1.454000000000000000e+03,5.692102953790286080e+01,6.359899999999999665e+01,6.095600000000000307e+01
1.455000000000000000e+03,5.705942810747730221e+01,6.353399999999999892e+01,6.114900000000000091e+01
1.456000000000000000e+03,5.706045795184191860e+01,6.356600000000000250e+01,6.114900000000000091e+01
1.457000000000000000e+03,5.688479914899816237e+01,6.343800000000000239e+01,6.114900000000000091e+01
1.458000000000000000e+03,5.688939610283907200e+01,6.346999999999999886e+01,6.063400000000000034e+01
1.459000000000000000e+03,5.687269595057931326e+01,6.343800000000000239e+01,6.069800000000000040e+01
1.460000000000000000e+03,5.699913751094804581e+01,6.346999999999999886e+01,6.111699999999999733e+01
1.461000000000000000e+03,5.685528465236747309e+01,6.343800000000000239e+01,6.105299999999999727e+01
1.462000000000000000e+03,5.689310272282990866e+01,6.343800000000000239e+01,6.102100000000000080e+01
1.463000000000000000e+03,5.682267220787834816e+01,6.343800000000000239e+01,6.056900000000000261e+01
1.464000000000000000e+03,5.681568483828588256e+01,6.343800000000000239e+01,6.102100000000000080e+01
1.465000000000000000e+03,5.680887401528458724e+01,6.343800000000000239e+01,6.085900000000000176e+01
1.466000000000000000e+03,5.697855532160761527e+01,6.343800000000000239e+01,6.085900000000000176e+01
1.467000000000000000e+03,5.695749564424432521e+01,6.343800000000000239e+01,6.056900000000000261e+01
1.468000000000000000e+03,5.681396514748304583e+01,6.343800000000000239e+01,6.053699999999999903e+01
1.469000000000000000e+03,5.682984474813563480e+01,6.343800000000000239e+01,6.053699999999999903e+01
1.470000000000000000e+03,5.683583174334899013e+01,6.343800000000000239e+01,6.079500000000000171e+01
1.471000000000000000e+03,5.698619516609790026e+01,6.343800000000000239e+01,6.098799999999999955e+01
1.472000000000000000e+03,5.683359610817974072e+01,6.343800000000000239e+01,6.079500000000000171e+01
1.473000000000000000e+03,5.688473267803204436e+01,6.340500000000000114e+01,6.092399999999999949e+01
1.474000000000000000e+03,5.688281963069909608e+01,6.337299999999999756e+01,6.053699999999999903e+01
1.475000000000000000e+03,5.698024361925877201e+01,6.337299999999999756e+01,6.053699999999999903e+01
1.476000000000000000e+03,5.699350862749373903e+01,6.324399999999999977e+01,6.053699999999999903e+01
1.477000000000000000e+03,5.699621677176796197e+01,6.317999999999999972e+01,6.092399999999999949e+01
1.478000000000000000e+03,5.691052767115724720e+01,6.317999999999999972e+01,6.079500000000000171e+01
1.479000000000000000e+03,5.684335975718048672e+01,6.311500000000000199e+01,6.066599999999999682e+01
1.480000000000000000e+03,5.690563135158216568e+01,6.311500000000000199e+01,6.040800000000000125e+01
1.481000000000000000e+03,5.686050198651685861e+01,6.311500000000000199e+01,6.092399999999999949e+01
1.482000000000000000e+03,5.699022693525311922e+01,6.311500000000000199e+01,6.092399999999999949e+01
1.483000000000000000e+03,5.699302931154718976e+01,6.311500000000000199e+01,6.066599999999999682e+01
1.484000000000000000e+03,5.699576321154345493e+01,6.311500000000000199e+01,6.092399999999999949e+01
1.485000000000000000e+03,5.686593365039498593e+01,6.311500000000000199e+01,6.092399999999999949e+01
1.486000000000000000e+03,5.690719870983135564e+01,6.311500000000000199e+01,6.092399999999999949e+01
1.487000000000000000e+03,5.695037264960126322e+01,6.311500000000000199e+01,6.092399999999999949e+01
1.488000000000000000e+03,5.703957302420804609e+01,6.311500000000000199e+01,6.066599999999999682e+01
1.489000000000000000e+03,5.686742834963324356e+01,6.311500000000000199e+01,6.053699999999999903e+01
1.490000000000000000e+03,5.686449760490084770e+01,6.311500000000000199e+01,6.092399999999999949e+01
1.491000000000000000e+03,5.694997340677455355e+01,6.311500000000000199e+01,6.092399999999999949e+01
1.492000000000000000e+03,5.686252891656979358e+01,6.311500000000000199e+01,6.053699999999999903e+01
1.493000000000000000e+03,5.685972691338777452e+01,6.311500000000000199e+01,6.079500000000000171e+01
1.494000000000000000e+03,5.685699733417622781e+01,6.311500000000000199e+01,6.092399999999999949e+01
1.495000000000000000e+03,5.685433846136567837e+01,6.308299999999999841e+01,6.053699999999999903e+01
1.496000000000000000e+03,5.694007967461303110e+01,6.305100000000000193e+01,6.092399999999999949e+01
1.497000000000000000e+03,5.698539087126506075e+01,6.308299999999999841e+01,6.092399999999999949e+01
1.498000000000000000e+03,5.685584740203417198e+01,6.305100000000000193e+01,6.092399999999999949e+01
1.499000000000000000e+03,5.685322613654629009e+01,6.301899999999999835e+01,6.047299999999999898e+01
1.500000000000000000e+03,5.698316954865099859e+01,6.285699999999999932e+01,6.072999999999999687e+01
1.501000000000000000e+03,5.689785397537595912e+01,6.282500000000000284e+01,6.060199999999999676e+01
1.502000000000000000e+03,5.685296210206111311e+01,6.279299999999999926e+01,6.066599999999999682e+01
1.503000000000000000e+03,5.698291870089200728e+01,6.279299999999999926e+01,6.021500000000000341e+01
1.504000000000000000e+03,5.685345043638790230e+01,6.279299999999999926e+01,6.021500000000000341e+01
1.505000000000000000e+03,5.685090252718394765e+01,6.279299999999999926e+01,6.060199999999999676e+01
1.506000000000000000e+03,5.684842090434865014e+01,6.279299999999999926e+01,6.021500000000000341e+01
1.507000000000000000e+03,5.700041215959456053e+01,6.276100000000000279e+01,6.060199999999999676e+01
1.508000000000000000e+03,5.691648183875777534e+01,6.272899999999999920e+01,6.060199999999999676e+01
1.509000000000000000e+03,5.696060961084982921e+01,6.263199999999999790e+01,6.047299999999999898e+01
1.510000000000000000e+03,5.694081701681888319e+01,6.272899999999999920e+01,6.024699999999999989e+01
1.511000000000000000e+03,5.709638305136805769e+01,6.272899999999999920e+01,6.027900000000000347e+01
1.512000000000000000e+03,5.710392594375524311e+01,6.279299999999999926e+01,6.047299999999999898e+01
1.513000000000000000e+03,5.697878427160931381e+01,6.276100000000000279e+01,6.014999999999999858e+01
1.514000000000000000e+03,5.711295002771379359e+01,6.256700000000000017e+01,6.005400000000000205e+01
1.515000000000000000e+03,5.698758415209523776e+01,6.266400000000000148e+01,6.031199999999999761e+01
1.516000000000000000e+03,5.698903438381478281e+01,6.260000000000000142e+01,6.060199999999999676e+01
1.517000000000000000e+03,5.703461464465763697e+01,6.272899999999999920e+01,6.034400000000000119e+01
1.518000000000000000e+03,5.711520403615830332e+01,6.269599999999999795e+01,6.034400000000000119e+01
1.519000000000000000e+03,5.711059547314365403e+01,6.279299999999999926e+01,6.056900000000000261e+01
1.520000000000000000e+03,5.704990914417099646e+01,6.276100000000000279e+01,6.050500000000000256e+01
1.521000000000000000e+03,5.716332518592243161e+01,6.272899999999999920e+01,6.060199999999999676e+01
1.522000000000000000e+03,5.720354480987670343e+01,6.276100000000000279e+01,6.024699999999999989e+01
1.523000000000000000e+03,5.712374583721862109e+01,6.276100000000000279e+01,6.031199999999999761e+01
1.524000000000000000e+03,5.702910787863399378e+01,6.279299999999999926e+01,6.056900000000000261e+01
1.525000000000000000e+03,5.711784713869758434e+01,6.279299999999999926e+01,6.056900000000000261e+01
1.526000000000000000e+03,5.712191249682910410e+01,6.279299999999999926e+01,6.060199999999999676e+01
1.527000000000000000e+03,5.704884185044287648e+01,6.279299999999999926e+01,6.060199999999999676e+01
1.528000000000000000e+03,5.707141606750274576e+01,6.279299999999999926e+01,6.060199999999999676e+01
1.529000000000000000e+03,5.703976117588007355e+01,6.276100000000000279e+01,6.060199999999999676e+01
1.530000000000000000e+03,5.716143750909546384e+01,6.279299999999999926e+01,6.034400000000000119e+01
1.531000000000000000e+03,5.714436180432955581e+01,6.279299999999999926e+01,6.021500000000000341e+01
1.532000000000000000e+03,5.706049567556110702e+01,6.279299999999999926e+01,6.060199999999999676e+01
1.533000000000000000e+03,5.706085917258339180e+01,6.279299999999999926e+01,6.060199999999999676e+01
1.534000000000000000e+03,5.704991388169347033e+01,6.279299999999999926e+01,6.034400000000000119e+01
1.535000000000000000e+03,5.704978720064118392e+01,6.279299999999999926e+01,6.021500000000000341e+01
1.536000000000000000e+03,5.704966222123502462e+01,6.279299999999999926e+01,6.047299999999999898e+01
1.537000000000000000e+03,5.704953891215111383e+01,6.279299999999999926e+01,6.076299999999999812e+01
1.538000000000000000e+03,5.713774830011574579e+01,6.279299999999999926e+01,6.089200000000000301e+01
1.539000000000000000e+03,5.718546189127262380e+01,6.279299999999999926e+01,6.085900000000000176e+01
1.540000000000000000e+03,5.705825660774156916e+01,6.279299999999999926e+01,6.072999999999999687e+01
1.541000000000000000e+03,5.705791085402903207e+01,6.279299999999999926e+01,6.047299999999999898e+01
1.542000000000000000e+03,5.714590307449103079e+01,6.276100000000000279e+01,6.066599999999999682e+01
1.543000000000000000e+03,5.719340465283476505e+01,6.276100000000000279e+01,6.050500000000000256e+01
1.544000000000000000e+03,5.711015792025702353e+01,6.276100000000000279e+01,6.060199999999999676e+01
1.545000000000000000e+03,5.701215732069319841e+01,6.279299999999999926e+01,6.021500000000000341e+01
1.546000000000000000e+03,5.696512047695903647e+01,6.279299999999999926e+01,6.063400000000000034e+01
1.547000000000000000e+03,5.697178346626375856e+01,6.272899999999999920e+01,6.021500000000000341e+01
1.548000000000000000e+03,5.701189776983242297e+01,6.253499999999999659e+01,6.018299999999999983e+01
1.549000000000000000e+03,5.709776954885762734e+01,6.256700000000000017e+01,6.031199999999999761e+01
1.550000000000000000e+03,5.703328113626906060e+01,6.260000000000000142e+01,6.014999999999999858e+01
1.551000000000000000e+03,5.708720561779746561e+01,6.247099999999999653e+01,6.021500000000000341e+01
1.552000000000000000e+03,5.705511662351709390e+01,6.260000000000000142e+01,6.027900000000000347e+01
1.553000000000000000e+03,5.718732508832477635e+01,6.260000000000000142e+01,6.034400000000000119e+01
1.554000000000000000e+03,5.704909245937074758e+01,6.250300000000000011e+01,6.027900000000000347e+01
1.555000000000000000e+03,5.719167439686599153e+01,6.247099999999999653e+01,6.005400000000000205e+01
1.556000000000000000e+03,5.720773705793438779e+01,6.250300000000000011e+01,6.027900000000000347e+01
1.557000000000000000e+03,5.716900299908878225e+01,6.247099999999999653e+01,5.989300000000000068e+01
1.558000000000000000e+03,5.722792535453358198e+01,6.253499999999999659e+01,6.027900000000000347e+01
1.559000000000000000e+03,5.721134405477214813e+01,6.247099999999999653e+01,6.024699999999999989e+01
1.560000000000000000e+03,5.719403582173304557e+01,6.247099999999999653e+01,6.027900000000000347e+01
1.561000000000000000e+03,5.717535684968777332e+01,6.247099999999999653e+01,6.014999999999999858e+01
1.562000000000000000e+03,5.720016891393959924e+01,6.247099999999999653e+01,6.027900000000000347e+01
1.563000000000000000e+03,5.728061682647886244e+01,6.247099999999999653e+01,6.011800000000000210e+01
1.564000000000000000e+03,5.721010896540005319e+01,6.247099999999999653e+01,6.021500000000000341e+01
1.565000000000000000e+03,5.734542188733031054e+01,6.247099999999999653e+01,5.966700000000000159e+01
1.566000000000000000e+03,5.722183149511671019e+01,6.247099999999999653e+01,5.957000000000000028e+01
1.567000000000000000e+03,5.723564402785692806e+01,6.247099999999999653e+01,6.002100000000000080e+01
1.568000000000000000e+03,5.722792425192638177e+01,6.247099999999999653e+01,5.957000000000000028e+01
1.569000000000000000e+03,5.727478548942090697e+01,6.247099999999999653e+01,5.995700000000000074e+01
1.570000000000000000e+03,5.723507788060189228e+01,6.243800000000000239e+01,5.982800000000000296e+01
1.571000000000000000e+03,5.729270672384679131e+01,6.247099999999999653e+01,5.969899999999999807e+01
1.572000000000000000e+03,5.726422616340752825e+01,6.247099999999999653e+01,5.995700000000000074e+01
1.573000000000000000e+03,5.745507072894583445e+01,6.247099999999999653e+01,5.982800000000000296e+01
1.574000000000000000e+03,5.749921259007127361e+01,6.247099999999999653e+01,5.998899999999999721e+01
1.575000000000000000e+03,5.735683568663195331e+01,6.247099999999999653e+01,5.995700000000000074e+01
1.576000000000000000e+03,5.751655493490753912e+01,6.247099999999999653e+01,5.995700000000000074e+01
1.577000000000000000e+03,5.739564227325300294e+01,6.247099999999999653e+01,5.998899999999999721e+01
1.578000000000000000e+03,5.744559207107445076e+01,6.247099999999999653e+01,5.957000000000000028e+01
1.579000000000000000e+03,5.749722410360485014e+01,6.247099999999999653e+01,5.995700000000000074e+01
1.580000000000000000e+03,5.741799919805592367e+01,6.247099999999999653e+01,5.995700000000000074e+01
1.581000000000000000e+03,5.746736676135956401e+01,6.247099999999999653e+01,5.969899999999999807e+01
1.582000000000000000e+03,5.741914354500002560e+01,6.247099999999999653e+01,5.957000000000000028e+01
1.583000000000000000e+03,5.743452751433554226e+01,6.247099999999999653e+01,5.957000000000000028e+01
1.584000000000000000e+03,5.743929171980205695e+01,6.247099999999999653e+01,5.995700000000000074e+01
1.585000000000000000e+03,5.743297258618601830e+01,6.247099999999999653e+01,5.957000000000000028e+01
1.586000000000000000e+03,5.758048215904869949e+01,6.247099999999999653e+01,5.982800000000000296e+01
1.587000000000000000e+03,5.745788985500887236e+01,6.247099999999999653e+01,5.982800000000000296e+01
1.588000000000000000e+03,5.746203447207142290e+01,6.247099999999999653e+01,5.957000000000000028e+01
1.589000000000000000e+03,5.755439738170485242e+01,6.247099999999999653e+01,5.995700000000000074e+01
1.590000000000000000e+03,5.760615282670057979e+01,6.247099999999999653e+01,5.982800000000000296e+01
1.591000000000000000e+03,5.761537698826083442e+01,6.247099999999999653e+01,5.982800000000000296e+01
1.592000000000000000e+03,5.749186330684603519e+01,6.247099999999999653e+01,5.998899999999999721e+01
1.593000000000000000e+03,5.762760509516975560e+01,6.247099999999999653e+01,5.979599999999999937e+01
1.594000000000000000e+03,5.754793011090416854e+01,6.247099999999999653e+01,5.995700000000000074e+01
1.595000000000000000e+03,5.755269035553422441e+01,6.247099999999999653e+01,5.995700000000000074e+01
1.596000000000000000e+03,5.764565177558587550e+01,6.247099999999999653e+01,5.982800000000000296e+01
1.597000000000000000e+03,5.752132691195123471e+01,6.247099999999999653e+01,5.995700000000000074e+01
1.598000000000000000e+03,5.756794586285724336e+01,6.243800000000000239e+01,5.944100000000000250e+01
1.599000000000000000e+03,5.757216098475665689e+01,6.247099999999999653e+01,5.985999999999999943e+01
1.600000000000000000e+03,5.752113799327508303e+01,6.224499999999999744e+01,5.937700000000000244e+01
1.601000000000000000e+03,5.758891042762720502e+01,6.218099999999999739e+01,5.963499999999999801e+01
1.602000000000000000e+03,5.753817484818738848e+01,6.214800000000000324e+01,5.963499999999999801e+01
1.603000000000000000e+03,5.754015020084978005e+01,6.214800000000000324e+01,5.963499999999999801e+01
1.604000000000000000e+03,5.758623030305148660e+01,6.214800000000000324e+01,5.937700000000000244e+01
1.605000000000000000e+03,5.754575412706439153e+01,6.214800000000000324e+01,5.947399999999999665e+01
1.606000000000000000e+03,5.772416751298481330e+01,6.214800000000000324e+01,5.957000000000000028e+01
1.607000000000000000e+03,5.758974734930548323e+01,6.214800000000000324e+01,5.902199999999999847e+01
1.608000000000000000e+03,5.775794763716367441e+01,6.214800000000000324e+01,5.934499999999999886e+01
1.609000000000000000e+03,5.767923699546771132e+01,6.214800000000000324e+01,5.928000000000000114e+01
1.610000000000000000e+03,5.768493534659783961e+01,6.214800000000000324e+01,5.931300000000000239e+01
1.611000000000000000e+03,5.769047820942680715e+01,6.214800000000000324e+01,5.892600000000000193e+01
1.612000000000000000e+03,5.778420037591496339e+01,6.214800000000000324e+01,5.931300000000000239e+01
